ID,Title,Runtime,Rating,Votes,MPAA,ReleaseDate,Year,Month,Day,Budget,Opening Weekend,Cumulative Gross,IsDc,IsMarvel,Cast1,Cast2,Cast3,Cast4,Cast5,Director1,Director2,Director3,Director4,Director5,Producer1,Producer2,Producer3,Producer4,Producer5,Company1,Company2,Company3,Company4,Company5
1937112,Crimson: The Motion Picture,97,6,13,Not Rated,3/29/2013 0:00,2013,3,29,24000,,,,,Ayman Abdellatif,Wadi Abdellatif,Bryan Ball,Jason John Beebe,Joseph Biondo,Ken Cosentino,,,,,Patrick Conley,Ken Cosentino,Tom Fraterrigo,Gary Marino,Robert Marsh,Little Sicily Productions,,,,
428714,Kabayo Kids,,5.4,8,,5/15/1990 0:00,1990,5,15,,,,,,Tito Sotto,Vic Sotto,Joey de Leon,Ritchie D'Horsie,Lou Veloso,Tony Y. Reyes,,,,,Tony Fajardo,Lily Y. Monteverde,,,,Regal Films,,,,
6663654,Last Watch,,,,,5/12/2017 0:00,2017,5,12,15000,,,,,Katherine Diaz,Caesar James,CaroleAnne Johnson,Manny Jones,Alyssa Villaire,Michael Wolfe,,,,,Michael Wolfe,Xinyi Zhang,,,,"Dodge College of Film and Media Arts, Chapman University",,,,
9085636,Penom,4,7.5,32,,10/6/2018 0:00,2018,10,6,10,,,,,Sergey A.,Nikolay Yeriomin,,,,Sergey A.,,,,,Sergey A.,,,,,Terra Studio,,,,
292970,Bira! Darna! Bira!,,,,,6/15/1979 0:00,1979,6,15,,,,,,Rio Locsin,Romnick Sarmenta,Veronica Jones,Rez Cortez,Ruel Vernal,Tito Sanchez,,,,,Baby Martinez,,,,,MBM Productions,,,,
52332,Sûpâ jaiantsu - Uchûtei to jinkô eisei gekitotsu,39,6.8,16,,1/3/1958 0:00,1958,1,3,,,,,,Ken Utsui,Utako Mitsuya,Hiroshi Hayashi,Teruhisa Ikeda,Hiroshi Asami,Teruo Ishii,,,,,Mitsugu Ôkura,,,,,Shintoho Film Distribution Committee,,,,
9538744,Crush,6,,,,10/21/2018 0:00,2018,10,21,15000,,,,,Eric Elliott,Gabriel Moyes-Vaandering,,,,Kerry Gamberg,,,,,Kerry Gamberg,Micah Martin,,,,Butter Pictures,,,,
392279,Killing ölüler konusmaz,,,,,9/29/1967 0:00,1967,9,29,,,,,,Oktay Gürsel,Oya Peri,Aysel Tanju,Mine Soley,Hüseyin Peyda,Yavuz Figenli,,,,,Ümit Utku,,,,,Kervan Film,,,,
9373746,The Woodsbum,20,,,,9/29/2018 0:00,2018,9,29,300,,,,,Jason Garcia,Amber Grayson,Christian H. Higuera,Kyle Icke,Darvin Jennings,Christian H. Higuera,,,,,Beverly Gabriel,Christian H. Higuera,Dannisha McElveen,,,38 Cove Productions,Sanburbia Pictures,,,
50609,Sûpâ jaiantsu - Kaiseijin no majô,51,5.6,29,,10/1/1957 0:00,1957,10,1,,,,,,Ken Utsui,Minako Yamada,Masao Takamatsu,Ryo Iwashita,Makoto Abe,Koreyoshi Akasaka,Teruo Ishii,Akira Mitsuwa,,,Mitsugu Ôkura,,,,,Shintoho Film Distribution Committee,,,,
5420850,Trial by Fire,10,5.3,7,,2/29/2016 0:00,2016,2,29,1500,,,,,George Webster,Alexander Guiney,Tim Seyfert,Christian Knight,Kevin Horsham,Tim Seyfert,,,,,Chris Barnicoat,Henry Davies,John O'Regan,Tim Seyfert,Tricia Teesdale,Sleep Thief Pictures,,,,
150632,Frankenstein's Cat,7,5.5,43,,11/27/1942 0:00,1942,11,27,,,,,,Mel Blanc,Billy Bletcher,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
3101756,Twaaga,30,7.8,28,,10/9/2013 0:00,2013,10,9,,,,,,Sabourou Bamogo,Harouna Ouedraogo,Sidiki Diarra,Parfait Oubda,Aïcha Junior Ouedraogo,Cédric Ido,,,,,Jérôme Bleitrach,,,,,Arte France,Bizibi,Centre National du Cinéma et de L'image Animée (CNC),,
1584147,Zero Tolerance,86,,,,4/1/2010 0:00,2010,4,1,60000,,,,,Steve Arons,Paul Askedall,Gregory Chang,Mike Cianflone,Danielle Comeau,Leon Hunter,,,,,Issac Grimsley,Jason Hodges,Leon Hunter,Lyn Hunter,Erik Labrador,Hunter Productions,,,,
339847,Ultraman Cosmos: The First Contact,90,5.9,40,,7/20/2001 0:00,2001,7,20,,,,,,Hidekazu Akai,Kônosuke Tôkai,Tarô Kawano,Shingo Kazami,Emiri Nakayama,Toshihiro Iijima,,,,,Satoshi Kôno,Kiyoshi Suzuki,,,,Bandai Namco Holdings,Bandai Visual Company,East Japan Marketing & Communications Inc.,Kôdansha,Mainichi Broadcasting System
156676,Kamen Rider V3 vs. Destron Mutants,,4.9,53,,7/18/1973 0:00,1973,7,18,,,,,,Hideki Kawaguchi,Akiji Kobayashi,Hiroshi Miyauchi,Shinji Nakae,Takeshi Sasaki,Minoru Yamada,,,,,Tôru Hirayama,,,,,Ishinomori Productions,,,,
9591698,MilzaMan,61,,,,9/19/2018 0:00,2018,9,19,4000,,,,,Lucio Ciampallari,Gianluca D'Amelia,Lorenzo Rizzo,Davide Graceffa,Arturo Volpes,Vincenzo Campisi,Antonio Vezzari,,,,Nino Pescecane,,,,,La Maladolescenza,,,,
294297,Anino,145,7.6,5,,4/21/1999 0:00,1999,4,21,,,,,,Roi Vinzon,John Regala,Willie Anao,Cesar Angeles,Joel Apsay,Teddy Gomez,Teddy Page,,,,K.Y. Lim,,,,,Silver Screen International,Silver Star,,,
6658338,Súper Cóndor,82,6,5,,9/15/2016 0:00,2016,9,15,140000,,,,,Gerardo Zamora,Jose Luis Ruiz,Reynaldo Arenas,,,Alejandro Nieto-Polo,,,,,Llanellys Carlín,Gianella Duanama,Alejandro Nieto-Polo,,,Nima Producciones,,,,
5608908,The Trolleybus-Man,15,7,9,,5/1/2016 0:00,2016,5,1,55000,,,,,Sarunas Datenis,Vytautas Kupsys,Liubomiras Laucevicius,Gabija Siurbyte,Karina Stungyte,Jonas Trukanas,,,,,Liis Orav,Justinas Pocius,Esko Rips,Monika Sakalauskaite,Gabija Siurbyte,Dansu Productions,Nafta,,,
59617,Profanadores de tumbas,85,5.7,30,,4/14/1966 0:00,1966,4,14,,,,,,Santo,Gina Romand,Mario Orea,Jorge Peral,Jesús Camacho,José Díaz Morales,,,,,Luis Enrique Vergara,,,,,Cinecomisiones,Filmica Vergara S.A.,,,
33089,The Spider,81,,,,4/13/1940 0:00,1940,4,13,,,,,,Derrick De Marney,Diana Churchill,Jean Gillie,Cecil Parker,Frank Cellier,Maurice Elvey,,,,,Victor M. Greene,,,,,Victor M. Greene Productions,,,,
348149,Super Idol,,,,,1/17/2001 0:00,2001,1,17,,,,,,April Boy Regino,Carmina Villaroel,Manilyn Reynes,Mikey Macapagal Arroyo,Aljon Jimenez,Willy Milan,,,,,Aileen Bariso,Rhoda Bariso,Tessie Bariso,Reci Koba,,Bariso Films,,,,
2073044,On the Pool Patio with Ilya Salkind,99,7.4,7,,9/28/2011 0:00,2011,9,28,,,,,,Rennie Cowan,Ilya Salkind,,,,Rennie Cowan,,,,,Rennie Cowan,Ginger De Los Rios,Sam J. Rizzo,,,Cowan Entertainment Company,,,,
9892222,Clark,18,,,,2/1/2019 0:00,2019,2,1,35900,,,,,Giulio Cristini,Alessandro Grespan,,,,Andrea Ricciotti,,,,,Marco Bersani,Luca Della Grotta,Azzurra Mancini,Irene Pilloni,Chiara Smargiassi,Artithesi,,,,
392798,Steel Spirit,90,6.9,15,Not Rated,8/12/2002 0:00,2002,8,12,20000,2800,,,,Steven Alverson,Bill Benfer,Gene Bozi,Paul Burnley,Jason Church,Steven J. Pershing,,,,,Steven J. Pershing,,,,,Pershing Pictures,,,,
330254,Edgar and Jane,17,7.7,39,,12/7/2002 0:00,2002,12,7,,,,,,Nwamiko Madden,Maggie Castle,Joris Jarsky,Robyne Baruchel,Taylor Baruchel,Jay Baruchel,,,,,Jay Baruchel,Sach Baylin-Stern,Evan Dubinsky,,,Eden Arts,,,,
1896785,Minikin Capital Nights,84,6.4,9,,9/12/2011 0:00,2011,9,12,,,,,,Mary Lelina,Ryan Callaway,Kathryn Ainsley Grant,Carter Neal,Victoria Vedeneeva,Ryan Callaway,,,,,Ryan Callaway,Ken Daisey,Kenneth Daisey,Mary Lelina,Greg Pantaleo,Shady Dawn Pictures,,,,
1826039,Venger,15,7.3,53,,1/10/2011 0:00,2011,1,10,120000,,,,,Christian Clark,Henry Nixon,Bren Foster,James Caitlin,Jai Koutrae,Marc Furmie,,,,,Matt Inglis,Jesse Press,Simon Ritch,Hadi Tieu-Vinh,Marc Windon,Filmgraphics Entertainment,Vanguard Pictures,,,
4425326,Shadow of Darkness,10,,,,3/10/2015 0:00,2015,3,10,,,,,,Moisaque Blanc,Vincent Evans,Marto Francisco,Jacob Gibeault,Danielle Harder,Pratt Hanna,,,,,Moisaque Blanc,,,,,JMAM Records (BMI),PH Production,Prodigy6 Where Art Meets Entertainment,,
3623740,Överliggaren,47,8,16,,4/26/2014 0:00,2014,4,26,360000,,,,,Isabell Nilsson,Niklas Jönsson,Anders Rüdow Fors,Hugo Carlsson,Sven Melander,Magnus Hellström,,,,,Amanda Ralfsson,,,,,Lundakarnevalen,,,,
1780941,Paragon,105,7.1,14,,10/31/2012 0:00,2012,10,31,1377,,,,,Steve Williams,Joshua Pulos,Katherine Merriam,Drew N. Martin,Tom Carlson,Scott Kessler,,,,,Thomas Horton,Jennifer Kessler,Scott Kessler,Drew N. Martin,Terry Richards,Creative Threat Films,Insert Creative Name Here Productions,Madcapp Studios,,
50608,Sûpâ jaiantsu - Chikyû metsubô sunzen,42,5.8,12,,10/8/1957 0:00,1957,10,8,,,,,,Ken Utsui,Minako Yamada,Junko Ikeuchi,Masao Takamatsu,Hiroshi Asami,Teruo Ishii,,,,,Mitsugu Ôkura,,,,,Shintoho Film Distribution Committee,,,,
9481696,Black Friday Man,9,8,9,,11/26/2018 0:00,2018,11,26,3400366,,,,,David Chattam,Nettie Kraft,Jared Carter,Mac Cushing,,Tracy Facelli,,,,,Jason K. Allen,Cecil F. Dickson,Tracy Facelli,Jonathan Simms,,Fruitncheese Flicks,,,,
3578576,What Tomorrow Brings,102,7.2,10,,2/15/2014 0:00,2014,2,15,10000,,,,,Blake Abney,Bailey Lauren Adams,Toni Agin,Tucker Bengoa,Sam Betty,Bronson Mosley,,,,,Daniel Gray,Bronson Mosley,Darian Mosley,,,Day Break Studios,,,,
469201,Taco Chick and Salsa Girl,15,7.9,29,,6/18/2005 0:00,2005,6,18,,,,,,Jamie Day,Cher Ferreyra,Efrain Garibay,Ben Hermes,Fernanda Hurtado,Kurt Koehler,,,,,Michael Anderson,Jerry Blackburn,Roland Chapin,Kurt Koehler,Alejandro Patiño,Padded Productions,,,,
3212204,I Am Super,40,6.8,15,,9/21/2013 0:00,2013,9,21,6000,,,,,Michael Bringuier,Tori Woronoff,D'Kristae,Joshua Moody,Will Gressman,Brandon Agan,,,,,Brandon Agan,Joshua Moody,Bruce Terry,Ryan Weaver,,Recording Red Productions,,,,
2317726,The Rising Light,52,5.7,12,,12/6/2013 0:00,2013,12,6,,,,,,Nathan Wilson,Kathryn Leigh Scott,Linden Chiles,Derek Mobraaten,John C. Smith,Ansel Faraj,,,,,Ansel Faraj,Rosa Taylor-Faraj,,,,Hollinsworth Productions,,,,
1705136,The Con,,,,,3/25/2011 0:00,2011,3,25,,,,,,Edward Asner,Simon Bisley,Max Brooks,Kevin Clement,Lou Ferrigno,Eben McGarr,,,,,Steven Gorel,Eben McGarr,John McGarr,Jason Nicholl,Roland Rosenberg Jr.,My Way Pictures,,,,
4573372,Rise of the Protector,21,,,,2/27/2015 0:00,2015,2,27,10000,,,,,Tyler Voss,Duran Smith,David E Slattery,Ricky Lacorte,Oliver Field,Jared Belt,,,,,Jared Belt,Christian Haynes,Tyler Voss,,,Jared Belt Films,,,,
2343932,Dark Fist,80,7,47,,8/24/2012 0:00,2012,8,24,5800,,,,,Andy Warski,Julian Nicholson,Daniel Cristofori,Katriina Isberg,Raf Zacharski,Andy Warski,Chris Warski,,,,Andy Warski,Chris Warski,,,,Warski Bros. Productions,,,,
406322,WWE Armageddon,,6.7,142,,12/14/2003 0:00,2003,12,14,,,,,,Bill Goldberg,Paul Levesque,Glenn Jacobs,Rob Van Dam,Randy Orton,Kevin Dunn,,,,,Vince McMahon,,,,,World Wrestling Entertainment,,,,
896917,Catwoman: The Diamond Exchange,20,5.6,94,,4/11/2006 0:00,2006,4,11,,,,,,Niki Rubin,Kofi Nsafoah,Kon Tanaka,Kasey Williams,Miho Tsuji,Chris R. Notarile,,,,,Damian Hagger,Chris R. Notarile,,,,Blinky Productions,,,,
8656090,Issues,,,,,6/24/2019 0:00,2019,6,24,10000,,,,,George Deihl Jr.,Keithen Hergott,,,,Keithen Hergott,,,,,Keithen Hergott,,,,,August Ace Productions,,,,
4711700,SuperMum,,6.6,5,,5/23/2015 0:00,2015,5,23,,,,,,Juliette Burton,Cameron K. McEwan,Sophia Corcoran,Rochelle Dancel,Jennie Lathan,Lisa Gifford,,,,,Jack Ayers,Elisar Cabrera,Lisa Gifford,Alicja Kielbasa,,Capital City Entertainment,,,,
4506644,Silencer: Jackpot,19,,,,2/25/2015 0:00,2015,2,25,1000,,,,,Katrina Rene Perejda,Eric Moyer,Cameron Blankenship,Richard Mason,Sonny Cruz,Jim Tshirt,,,,,Katrina Rene Perejda,Jessica Porter,Jim Tshirt,,,Usual Time Productions,,,,
153428,Under the Counter Spy,6,7.1,62,,5/10/1954 0:00,1954,5,10,,,,,,Daws Butler,Dal McKennon,Grace Stafford,,,Don Patterson,,,,,Walter Lantz,,,,,Walter Lantz Productions,,,,
9131084,SuperDad,13,,,,6/28/2019 0:00,2019,6,28,,,,,,Lajos Ottó Horváth,Barkóczy Lili,Levente Lovas,Eszter Mazányi,Szilvia Mester,András Petrik,,,,,Attila Faragó,Gábor Rajna,Peter Rosko,Ákos Schneider,Árpád Szirmai,Blue Duck Arts,,,,
51799,Sûpâ jaiantsu - Jinkô eisei to jinrui no hametsu,40,5.1,17,,12/28/1957 0:00,1957,12,28,,,,,,Ken Utsui,Utako Mitsuya,Hiroshi Hayashi,Teruhisa Ikeda,Hiroshi Asami,Teruo Ishii,,,,,Mitsugu Ôkura,,,,,Shintoho Film Distribution Committee,,,,
4506884,Wild Card: Hello Sasha,8,,,,12/3/2014 0:00,2014,12,3,1000,,,,,Diana C. Salinas,Jessica Porter,Sonny Cruz,Jay Walker,,Jim Tshirt,,,,,Jessica Porter,Jim Tshirt,,,,Usual Time Productions,,,,
8703758,Justice League Crisis,,,,,8/6/2019 0:00,2019,8,6,800,,,,,Jake Allsop,Tom Broadhurst,Thomas Day,Danny Green,James Hallam,Jake Allsop,,,,,Jake Allsop,Victoria Rhiannon,,,,Claws and Webs Productions,,,,
6392286,Super Hero Carpool Ride,9,,,,7/9/2016 0:00,2016,7,9,2000,,,,,Mark Ryan Anderson,Christopher D'Eletto,Rachel Levin,Lia Russo,Joseph Talluto,Rachel Levin,,,,,Rachel Levin,,,,,Alo Corp Productions,,,,
1852111,Super Solar Sisters: Strike Squad Supreme!,6,,,,2/20/2011 0:00,2011,2,20,5000,,,,,Dawn Harvey,Gabby Gilbert,Laurel Yaros,J.D. Korejko,Dahlia DeSade,Mark Mackner,,,,,Samuel Ayisi,Dawn Harvey,Mark Mackner,,,Monstros Madre,,,,
392280,Killing ölüm saçiyor,,,,,9/29/1971 0:00,1971,9,29,,,,,,Gülgün Erdem,Baki Tamer,Sönmez Yikilmaz,Kazim Kartal,Yesim Yükselen,Birsen Kaya,,,,,Feridun Kete,,,,,Kimiz Film,,,,
149611,Aladdin's Lamp,7,5.3,20,,3/28/1947 0:00,1947,3,28,,,,,,Roy Halee,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
2393755,Chyornyy frayer,88,6.5,28,,9/29/1999 0:00,1999,9,29,,,,,,I. Bubenchikov,Lidiya Dorotenko,Pavlik Matrosov,Gleb Mikhaylov,Zinaida Panova,Gleb Mikhaylov,,,,,Gleb Mikhaylov,,,,,"Art-Group ""Chiorniy Frayer""",Black & White Pictures,,,
151696,The Mysterious Package,7,5.6,22,Approved,12/15/1960 0:00,1960,12,15,,,,,,Tom Morrison,,,,,Mannie Davis,,,,,William M. Weiss,,,,,Terrytoons,,,,
3959468,Captain America Battles the Red Skull,2,4.9,8,,9/29/1964 0:00,1964,9,29,,,,,,Larry Ivie,Donald F. Glut,,,,Donald F. Glut,,,,,Donald F. Glut,,,,,University of Southern California,,,,
1844047,Super Granny,5,,,,2/24/2011 0:00,2011,2,24,,,,,,Christopher Dierenfeldt,Gabrielle Dierenfeldt,,,,Christopher Dierenfeldt,,,,,Christopher Dierenfeldt,Gabrielle Dierenfeldt,Gina Dierenfeldt,Travis Dierenfeldt,,Dierenfeldt film,,,,
7159172,Transference,9,9.2,5,,9/29/2015 0:00,2015,9,29,7000,,,,,Tracey Beltrano,Isaiah Dunk,Paul Dunk,Annika Hudgin,Gary Kirkham,Matthew Ninaber,,,,,Jennifer Lloyd,Aaron Tomlin,,,,High Rise Studio,,,,
1672068,The Legend of Beardman,4,,,,5/18/2013 0:00,2013,5,18,,,,,,Tyler Boers,Mitchell Acton,Jessica Boers,Ian van Trigt,,Tyler Boers,Wendel Brooks,,,,Tyler Boers,Wendel Brooks,,,,Mr. Blob Pictures,,,,
185399,The Kikaida 3-D Movie,33,6.5,20,,3/17/1973 0:00,1973,3,17,,,,,,Daisuke Ban,Hajime Izu,Jun Mizunoe,Masahiro Kamiya,Shun Ueda,Hidetoshi Kitamura,,,,,Tôru Hirayama,Susumu Yoshikawa,,,,Ishinomori Productions,Toei Company,,,
9069290,In the Shadow of a Hero,,,,,4/5/2019 0:00,2019,4,5,600,,,,,Chozy Rani Aiyub,Shaun Jeter,Deanna Rashell,Tamika Shannon,Tony Sierra,Sean Gemmel,,,,,Sean Gemmel,,,,,Out of Our House Productions,,,,
358236,Ultrachrist!,92,4.5,265,,4/24/2003 0:00,2003,4,24,,,,,,Jonathan C. Green,Celia A. Montgomery,Samuel Bruce Campbell,Dara Shindler,Jordan Hoffman,Kerry Douglas Dye,,,,,Jordan Hoffman,,,,,LeisureSuit Media,,,,
2251028,The Final Flight of Sherman Brown,7,,,,6/8/2010 0:00,2010,6,8,,,,,,Kyle Jones,Juan Lopez,Evan King,Caroline Parker,Todd Parker,Jason Clemons,,,,,Michael Darling,,,,,Sweet Baby Jesus Productions,,,,
2158705,Randal,10,6.9,12,,1/13/2012 0:00,2012,1,13,400,,,,,Jason Flowers,Ryan Stockstad,Aaron Kelley,Connor J. Smith,Cat Ce,Andrew Kadikian,,,,,Lara Horton,Andrew Kadikian,Ryan Stockstad,,,Rogue Division,,,,
1374844,CX2: The Movie,87,,,,11/23/2008 0:00,2008,11,23,22000,,,,,Casimir Theriault,Jeremy Fritz,Angel Williams,Crystal Iserhoff,Romas Stanulis,Casimir Theriault,,,,,Casimir Theriault,,,,,Razz-Ma-Kazz Productions,,,,
4513730,The Indestructible,,7.4,5,,1/29/2016 0:00,2016,1,29,7000,,,,,Alexandria Benoit,Bones,Frank,Hollie Hughes,Charlie Lawton,Kalen Artinian,,,,,David Aboussafy,Matthew Almeida,Kalen Artinian,Chris Gillespie,Sal Monaco,Interiority Entertainment,,,,
5739474,World's Greatest,7,,,,7/29/2016 0:00,2016,7,29,8600,,,,,Christopher Cutillo,L.J. Ruth,Michele Yeager,,,Josh Noftz,,,,,Michael E. Brown,Conrad de la Torres,Josh Noftz,Todd Yonteck,,Blue Bison Media,Digital Caviar,,,
5885974,PhoneHead,13,,,,5/31/2016 0:00,2016,5,31,,,,,,Andrew Rosas,Jim Canning,Amparo Bueno,Matt Ryan,Wright Sulek,Matt Ryan,,,,,Amparo Bueno,Matt Ryan,Wright Sulek,Martin Zavala,,Mister Films,,,,
4938024,Aquaman Begins,,,,,2/26/2016 0:00,2016,2,26,5000,,,,,Hogan Charters,Don Covell,Tyler Harding,Krista Kangas,Jack Kison,Jack Kison,,,,,William Craft,Jack Kison,,,,Kison Brothers Studios,Phoenix Reborn Films,,,
1606221,Frame 137,14,6.2,19,,3/15/2010 0:00,2010,3,15,10000,,,,,Sam Ransom,Lee Whichello,Samppa von Cyborg,Paul Martino,Mark Duncan,Judd Tilyard,,,,,James Crawford,Robert Reitano,Judd Tilyard,Liz Tomkins,Ayz Waraich,Judd L. Tilyard Productions,,,,
764802,Kidlat... ngayon!,,,,,4/20/1953 0:00,1953,4,20,,,,,,Armando Goyena,Evelyn Villar,Milagros Naval,Eusebio Gomez,Jose Vergara,Oscar del Rosario,,,,,Narcisa de Leon,,,,,LVN Pictures,,,,
1737797,Superhero,,8.1,19,,4/30/2011 0:00,2011,4,30,1600,,,,,Tammy Arnold,Rayce Gibson,Caitlyn Brarens,Skyler Narotsky,Audra Glyn Smith,Langley McArol,,,,,Jeff Branch,Richard Gehron,Langley McArol,Dino Muccio,,Cape Fear Independent Film Network,From the Broken Heart,,,
2313824,Pinoy Super Kid,110,,,,8/1/2012 0:00,2012,8,1,,,,,,Robert Villar,Mark Lapid,Suzette Ranillo,Rey 'PJ' Abellana,Mon Confiado,Leonardo Q. Belen,,,,,Edwin C. Lagadi,,,,,Tres K Lion Video Productions,,,,
1520425,The Legacy,12,8.1,79,Not Rated,3/27/2010 0:00,2010,3,27,18000,,,,,Paul Butcher,Louis Iacoviello,Jo McGinley,George Pennacchio,Mary Passeri,Mike Doto,,,,,Mike Doto,Jeremy Jed Hammel,Tim Ryder,,,Seaside Pictures,,,,
9679978,Sidab-Man: Quest for Marvel Studios,20,9.4,58,,10/9/2018 0:00,2018,10,9,10000,,,,,Yuriy Saiferov,Vika Kisimyaka,Vlad Kashenko,Artem Harchenko,Kirill Kislov,Yuriy Saiferov,,,,,Artemiy Bamberg,Alexander Meleshko,Yuriy Saiferov,Anatoliy Skrymoff,Sergey Staryh,BlexInfinity,ZED Media,,,
1986832,Ever Last,79,8.1,11,,3/25/2012 0:00,2012,3,25,15000,,,,,Angeline-Rose Troy,Sean T. McGrath,Zoey Mae Dillon,Cris Colicchio,Phil Bernardin,Chris Dimoulas,,,,,Elaine J. Constantine,Mary Dimoulas,Spiros Dimoulas,Angeline-Rose Troy,,Cassiopeia Productions,,,,
477911,Unsung Heroes,95,8.8,17,Not Rated,7/19/2003 0:00,2003,7,19,,,,,,John Desrosiers,Peter Eykemans,Wesley Freitas,Ben Glibert,Brett Simmons,Brett Simmons,,,,,Aaron Behl,,,,,Storyteller Pictures,,,,
151865,Outer Space Visitor,7,5.2,30,Approved,11/29/1959 0:00,1959,11,29,,,,,,Bern Bennett,Tom Morrison,,,,Dave Tendlar,,,,,William M. Weiss,,,,,Terrytoons,,,,
37912,Gypsy Life,6,5.8,109,,8/3/1945 0:00,1945,8,3,,,,,,Betty Jaynes,Tom Morrison,,,,Connie Rasinski,,,,,Paul Terry,,,,,Terrytoons,,,,
307270,Oigyeseo on Ulemae 3: Jeongyeok seulijagjeon,82,6.2,18,,7/17/1987 0:00,1987,7,17,,,,,,Hyung-rae Shim,Eun-kyeong Jeon,Su-mi Kim,Hak-rae Kim,Ki-zoo Yang,Cheong-gi Kim,,,,,Chun-beom Kim,Chun-ho Kim,,,,Seoul Donghwa,,,,
2180142,Atlas,42,,,Unrated,6/27/2012 0:00,2012,6,27,2000,,,,,Cali Parrish,Scott Sell,Ann Filippis,Jonathan Leigh West,Lorry Gilbert,Andy Lockwood,Nathan Porter,,,,Andy Lockwood,Nathan Porter,,,,Trinity Multimedia,,,,
152124,The Racket Buster,7,5.6,13,Approved,12/26/1948 0:00,1948,12,26,,,,,,Dayton Allen,Mel Blanc,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
2266793,Noch' Naprolyot,18,1.9,14,,6/4/2011 0:00,2011,6,4,50,,,,,Sergey Twob,Grigoriy Butlitskiy,Jam,Andriy,Andrey Kondratenko,Nikolay Yeriomin,,,,,Andriy,Mikhail Bondarev,Anna Dji,Jam,Leonid Syplyi,PP Studio,Yunaya Kiska i Stariy Pios,,,
160461,Let's Get Real!,7,5.4,53,,12/2/1999 0:00,1999,12,2,,,,,,Ron Sparks,Vin Vuyen,Doug Mackey,,,Vin Vuyen,,,,,Doug Mackey,Vin Vuyen,,,,York University,,,,
1544551,Hero Man,100,6.2,13,Not Rated,11/30/2010 0:00,2010,11,30,25000,,,,,David Filmore,Alex Douglas,Lila McLaughlin,Lilah Richcreek,Christopher M. Allen,David Filmore,,,,,Zoe Ballantine,Katie Beyers,David Filmore,Courage Kimber,David Beran Lee,Plutonian Films,,,,
325223,Daredevil: The Teaser,6,5.9,58,,1/1/2001 0:00,2001,1,1,,,,,,Cannonball,Eric de Montalier,Stéphane Markcovich,Frank Schuler,,David Sarrio,,,,,David Sarrio,,,,,DSP Films,Nomad Films International,,,
7278368,The Red Hunter,50,,,,4/25/2010 0:00,2010,4,25,10000,,,,,Eleah Burman,Vance Clemente,Edward Gregory Jones,Aylam Orian,Henry Packer,Spyros Papavassiliou,,,,,Ava Lowrey,,,,,Maurice Kanbar Institute of Film and Television,,,,
10272924,The White Bandit,5,,,,12/30/2018 0:00,2018,12,30,20000000,,,,,Jake Jones,Parker Jones,,,,Riley Rutter,,,,,Riley Rutter,,,,,Insurgent Productions,Starlight Pictures,Utah-Washington Media,,
307606,New Machine: Ulemae 5,81,5.8,13,,7/16/1988 0:00,1988,7,16,,,,,,Hyung-rae Shim,Hye-jin Lee,Am Park,Kil-su Hyeon,Se-bum Park,Myeong-hwa Jo,Cheong-gi Kim,,,,Cheong-gi Kim,Chun-beom Kim,,,,Seoul Donghwa,,,,
2450280,Garlic Bread Man Vs. Superbo Lasagna Man,5,,,,10/19/2012 0:00,2012,10,19,1500,,,,,Joel Van Vliet,Kano Wilkinson,Rita Visser,Todd Rowland,Emily Andrews,Darryl Shaw,,,,,Adam Buller,,,,,God in the Grass,,,,
150865,He Dood It Again,7,6,26,,2/5/1943 0:00,1943,2,5,,,,,,Tom Morrison,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
5269240,Anger Anonymous,12,,,,1/1/2016 0:00,2016,1,1,2000,,,,,Eddie Arenas,Tim Bashaw,Elliott Branch Jr.,Jay Charlot,Paul Louis Harrell,Ross Michael Johnson,,,,,Active Actors,Ross Michael Johnson,,,,Tripppleverse Pictures,,,,
416833,Hwarang-V Trio,68,,,,12/19/1987 0:00,1987,12,19,,,,,,Myeong-deok Kim,Yu-bong Kim,Seon-sun Bang,Chul Shin,Ju-hie Lee,Yeong-han Kim,,,,,Bong-shik Ahn,Hyeon-suk Han,,,,Woo-jin Films,,,,
307605,Ulemae 4: Thunder V Operation,85,5.5,17,,12/21/1987 0:00,1987,12,21,,,,,,Hyung-rae Shim,Eun-kyeong Jeon,Su-mi Kim,Hak-rae Kim,Hyeon-ja Oh,Myeong-hwa Jo,Cheong-gi Kim,,,,Cheong-gi Kim,Chun-beom Kim,,,,Seoul Donghwa,,,,
1396235,Catalina: A New Kind of Superhero,98,3,14,Not Rated,1/5/2009 0:00,2009,1,5,1700,,,,,Anthony James Berowne,Cleone Cassidy,Robert J. Goodwin,Jennifer Jordan,Waleed Khalid,Kenneth D. Barker,,,,,Kenneth D. Barker,,,,,Water on the Rock,,,,
1764268,Diary of a Superhero,96,,,,4/24/2009 0:00,2009,4,24,9000,,,,,Jamie Amy Ann,Brandon Archer,John Bates,Thomas Beecher,Casey Boland,John Valley,,,,,Zach Hutchens,Andrew Kline,Stephanie Sandstead,John Valley,Patrick White,Rohret Productions,Visacelli,,,
